Price,Close,High,Low,Open,Volume
Ticker,F,F,F,F,F
Date,,,,,
1980-10-13,0.2041204571723938,0.20503583753791954,0.20320507680686803,0.20412045717239377,6024619
1980-10-14,0.2032049298286438,0.20412030953207497,0.2013743641666037,0.20412030953207497,2579514
1980-10-15,0.2004590630531311,0.2041203895574563,0.19954368299082528,0.20320500949515044,1829827
1980-10-16,0.1967976689338684,0.20137437392805385,0.1949669094382616,0.20045899418025043,3945719
1980-10-17,0.19222088158130646,0.19679758461457159,0.1913055022257037,0.19679758461457159,3980244
1980-10-20,0.19313640892505646,0.19405159523715967,0.19039026875405565,0.1922210288680562,4184928
1980-10-21,0.18672886490821838,0.19405151484061472,0.1848982992975277,0.19313632890767776,4019701
1980-10-22,0.1858135461807251,0.1876443061367555,0.18398297996957502,0.18672892615874032,2887773
1980-10-23,0.18215230107307434,0.1876443896403176,0.18123692068770605,0.185813628869581,4251512
1980-10-24,0.18855968117713928,0.18947486738630903,0.18123683528965429,0.18215221524369932,1876682
1980-10-27,0.18337321281433105,0.18800386798238133,0.18337321281433105,0.18800386798238133,2934628
1980-10-28,0.18522556126117706,0.18522556126117706,0.18244724645230548,0.18337322070279394,2034511
1980-10-29,0.1870778352022171,0.18800380912297157,0.18429932535405383,0.1852254953034416,1635007
1980-10-30,0.1870778352022171,0.1870778352022171,0.18429932535405383,0.1870778352022171,1704057
1980-10-31,0.1907823532819748,0.1907823532819748,0.18522552861492644,0.18707786884683206,2098629
1980-11-03,0.18615174293518066,0.1907823985858893,0.18615174293518066,0.1907823985858893,2288517
1980-11-05,0.18615174293518066,0.19356071356482846,0.1852255725992959,0.18615174293518066,6594282
1980-11-06,0.18152101337909698,0.18429932722685952,0.1805948434202977,0.18429932722685952,2675691
1980-11-07,0.18059486150741577,0.18152103155897376,0.1778165473813967,0.18152103155897376,2239195
1980-11-10,0.17781654000282288,0.18152102402668074,0.17781654000282288,0.18059485401355457,2485803
1980-11-11,0.17689035832881927,0.17781652828089092,0.17689035832881927,0.17781652828089092,2143019
1980-11-12,0.17596422135829926,0.17596422135829926,0.1731858962914393,0.17596422135829926,3925990
1980-11-13,0.17596422135829926,0.17689038053616402,0.1741120663597851,0.17596422135829926,3339064
1980-11-14,0.17966865003108978,0.18244714848625004,0.17503799715029103,0.17596416693217035,5962967
1980-11-17,0.17596422135829926,0.1787427206728556,0.1731858962914393,0.1787427206728556,2905035
1980-11-18,0.17503798007965088,0.17689030857228286,0.17503798007965088,0.17596414977120517,2875443
1980-11-19,0.17040738463401794,0.17503803861168318,0.17040738463401794,0.17503803861168318,12246525
1980-11-20,0.16948136687278748,0.1704073515561419,0.1685552079417831,0.1704073515561419,3435241
1980-11-21,0.16670289635658264,0.1694813953982012,0.16485074154000953,0.1694813953982012,3371123
1980-11-24,0.16485074162483215,0.16577691160267488,0.16299841255962666,0.16577691160267488,5602921
1980-11-25,0.16670289635658264,0.1694813953982012,0.16577691151737572,0.16577691151737572,2794062
1980-11-26,0.16948136687278748,0.17133352137762442,0.16577688361546367,0.16670286829881809,2586912
1980-11-28,0.16577698290348053,0.16855530889380949,0.16577698290348053,0.16855530889380949,3282345
1980-12-01,0.16114625334739685,0.16670289189611656,0.16022009428529185,0.1657769070816862,5802673
1980-12-02,0.16299831867218018,0.16299831867218018,0.15744150892497963,0.16114616492149936,4540043
1980-12-03,0.1592940241098404,0.16299851021192718,0.1583678535771295,0.16299851021192718,3161507
1980-12-04,0.15744160115718842,0.16207224417273872,0.15651561630841526,0.15929393024057698,5654708
1980-12-05,0.1518850028514862,0.15744164308610076,0.1518850028514862,0.15744164308610076,7726211
1980-12-08,0.1491064429283142,0.15188494161842692,0.14632811848585875,0.15188494161842692,8064063
1980-12-09,0.1509588062763214,0.15188497634829562,0.14632815194510948,0.149106477022854,5837198
1980-12-10,0.14632804691791534,0.15095869792546995,0.14077123739361933,0.15095869792546995,5262602
1980-12-11,0.1472543329000473,0.1472543329000473,0.14354984836702636,0.14632816275962365,5578260
1980-12-12,0.1435498297214508,0.1472543137732992,0.1435498297214508,0.1472543137732992,5479617
1980-12-15,0.1407712697982788,0.14540192187178036,0.1407712697982788,0.14354976776904219,5925976
1980-12-16,0.1389191597700119,0.14077131446037774,0.13799300074623488,0.14077131446037774,4628821
1980-12-17,0.1379929780960083,0.1389191369677652,0.13614063857153963,0.1389191369677652,5099841
1980-12-18,0.13614074885845184,0.13891924950552634,0.13428860386216382,0.13799308988349235,5780478
1980-12-19,0.14169754087924957,0.14262370027235044,0.13428857066798222,0.13614071520644705,11531363
1980-12-22,0.1491064429283142,0.1491064429283142,0.13984532152170787,0.14169747610396624,13962912
1980-12-23,0.14632804691791534,0.1481803857323446,0.14540188840117396,0.1481803857323446,8081325
1980-12-24,0.14818042516708374,0.1500325684458989,0.14354977292718982,0.1463280858596979,4236716
1980-12-26,0.1491064429283142,0.15003260189803272,0.14725428834605583,0.14818045820625295,3126982
1980-12-29,0.14632804691791534,0.15188486733268458,0.14632804691791534,0.14910637000151394,5072715
1980-12-30,0.1491064429283142,0.1491064429283142,0.14262363507368475,0.14632811848585875,5701564
1980-12-31,0.14818042516708374,0.1500325684458989,0.1463280858596979,0.14910640968268213,5654708
1981-01-02,0.15281109511852264,0.15281109511852264,0.14910642696483814,0.14910642696483814,1647338
1981-01-05,0.15836776793003082,0.15929393796185837,0.15281113979636698,0.15281113979636698,3948185
1981-01-06,0.1602201759815216,0.16207232080246517,0.1583678351318441,0.1583678351318441,6234236
1981-01-07,0.1565156728029251,0.1565156728029251,0.15188501722545436,0.1565156728029251,5782944
1981-01-08,0.1509588062763214,0.15558946060753334,0.149106477022854,0.15558946060753334,2717614
1981-01-09,0.15003257989883423,0.15188491934762086,0.14818043647863324,0.15095874962322753,1632541
1981-01-12,0.14818042516708374,0.1528110774069777,0.14818042516708374,0.1500325684458989,2720080
1981-01-13,0.14818042516708374,0.1500325684458989,0.14725425551339083,0.14818042516708374,2434015
1981-01-14,0.14818042516708374,0.14910640968268213,0.14725425551339083,0.14818042516708374,4737329
1981-01-15,0.1472543329000473,0.1491064880427028,0.14632816275962365,0.14818050304047098,2456210
1981-01-16,0.1472543329000473,0.14818050304047098,0.14632816275962365,0.1472543329000473,3065330
1981-01-19,0.1472543329000473,0.1546633019660892,0.1472543329000473,0.1472543329000473,1671998
1981-01-20,0.14632804691791534,0.1481803857323446,0.14632804691791534,0.14725421632512997,4808845
1981-01-21,0.14632804691791534,0.14632804691791534,0.14447571899395933,0.14632804691791534,2157815
1981-01-22,0.14169754087924957,0.1463281853779841,0.14169754087924957,0.1463281853779841,4268774
1981-01-23,0.1407712697982788,0.14354976776904219,0.1407712697982788,0.14169743941869187,3706510
1981-01-26,0.14302968978881836,0.14397071812286216,0.13926577562612996,0.14302968978881836,2557319
1981-01-27,0.14867563545703888,0.14867563545703888,0.14397070447162,0.14397070447162,2061638
1981-01-28,0.14867563545703888,0.14961666370185478,0.14773461827741566,0.14867563545703888,1472246
1981-01-29,0.15055769681930542,0.1533805824716448,0.1477346230586847,0.14867564026876293,1967927
1981-01-30,0.14867563545703888,0.15149853208321132,0.14679359003259976,0.15055769194667068,3151643
1981-02-02,0.14679355919361115,0.1496166322697835,0.1449116912076051,0.1486756042226626,1427857
1981-02-03,0.1477346420288086,0.1477346420288086,0.143970727617886,0.14679361363270296,1967927
1981-02-04,0.14679355919361115,0.1486756042226626,0.145852719254726,0.14773458724073205,2108493
1981-02-05,0.14867563545703888,0.15055769194667068,0.14773461827741566,0.14773461827741566,2443880
1981-02-06,0.15243954956531525,0.1533805778119984,0.15055769224541726,0.15055769224541726,2791596
1981-02-09,0.14867563545703888,0.15243954926283454,0.14679359003259976,0.15243954926283454,3119584
1981-02-10,0.1477346420288086,0.14961668775582543,0.14585277334490282,0.1486756593597198,2044376
1981-02-11,0.15243954956531525,0.15902654811862896,0.1477346185705605,0.1477346185705605,3134380
1981-02-12,0.14961670339107513,0.15149857227164001,0.1486756748966301,0.15149857227164001,2453744
1981-02-13,0.14961670339107513,0.15055773188552016,0.14773465746738068,0.14961670339107513,2554853
1981-02-17,0.15055769681930542,0.1514985369862953,0.14867564026876293,0.1496166685440342,2895171
1981-02-18,0.15149857103824615,0.15149857103824615,0.14867567368621828,0.15055773065978595,2895171
1981-02-19,0.14585267007350922,0.15149844917082778,0.14585267007350922,0.15149844917082778,1731184
1981-02-20,0.14585267007350922,0.14679350969514518,0.14302959794927092,0.14585267007350922,1916140
1981-02-23,0.14867563545703888,0.14867563545703888,0.14397070447162,0.14585274989605912,1999986
1981-02-24,0.14585267007350922,0.1486755540895752,0.14585267007350922,0.1486755540895752,3538817
1981-02-25,0.1477346420288086,0.1477346420288086,0.143970727617886,0.14585277334490282,1652270
1981-02-26,0.14867563545703888,0.14961666370185478,0.14679359003259976,0.14773461827741566,1827361
1981-02-27,0.1477346420288086,0.1486756593597198,0.1477346420288086,0.1486756593597198,1506771
1981-03-02,0.15149857103824615,0.15338061694661834,0.14773465626462995,0.14773465626462995,3536350
1981-03-03,0.15243954956531525,0.1533805778119984,0.15055769224541726,0.15149853238382477,2789130
1981-03-04,0.15243954956531525,0.15243954956531525,0.14961666399873413,0.15243954956531525,1763243
1981-03-05,0.15149857103824615,0.15338061694661834,0.15055773065978595,0.1524395884598345,1795302
1981-03-06,0.1590266078710556,0.16184949449830405,0.1505577488157671,0.15149858930768467,3457436
1981-03-09,0.16937728226184845,0.17031831062492647,0.15902656778846908,0.15902656778846908,8009809
1981-03-10,0.16373145580291748,0.17220031047041737,0.16279043875539972,0.16937723719748188,4305766
1981-03-11,0.16467228531837463,0.16561331337114357,0.1609083722807262,0.16373144537384257,2900103
1981-03-12,0.16749538481235504,0.16749538481235504,0.1646723112742617,0.1646723112742617,3230557
1981-03-13,0.16843648254871368,0.17125938020910325,0.16749545395913576,0.16749545395913576,4922284
1981-03-16,0.17031821608543396,0.17031821608543396,0.16749532067141926,0.16843634851215566,3726238
1981-03-17,0.17314115166664124,0.1759642249590085,0.1712592946017103,0.1712592946017103,4833505
1981-03-18,0.18913811445236206,0.18913811445236206,0.1722003966415284,0.17314123711679608,9050492
1981-03-19,0.18913811445236206,0.19572491619055754,0.18631502870153002,0.18913811445236206,12019646
1981-03-20,0.1881970465183258,0.19101993250537638,0.18631498974462674,0.1891380749051753,4069022
1981-03-23,0.19007909297943115,0.19101992214173874,0.1863149796362521,0.18819703630784163,4325494
1981-03-24,0.1844329833984375,0.1910197784471099,0.18161009968805467,0.19007894999254052,9057891
1981-03-25,0.18349209427833557,0.18443312261657138,0.18161023677535165,0.18443312261657138,2744741
1981-03-26,0.1806691735982895,0.18443308705194145,0.1787871283499305,0.18349205889516612,2295915
1981-03-27,0.17314115166664124,0.17972813826231174,0.17314115166664124,0.17972813826231174,2101095
1981-03-30,0.1740821897983551,0.1750232179716655,0.17220032155999526,0.1731411616250447,1647338
1981-03-31,0.1806691735982895,0.1816102017550648,0.17690526014463753,0.17690526014463753,4436468
1981-04-01,0.1740821897983551,0.17972814859957295,0.1740821897983551,0.17972814859957295,1972859
1981-04-02,0.17031821608543396,0.17502315611573352,0.16937718824469755,0.1740821282749971,5551133
1981-04-03,0.1656133234500885,0.16843639671501234,0.1646722953400502,0.16843639671501234,5129434
1981-04-06,0.1618494838476181,0.16467237028910334,0.16090845530927966,0.16467237028910334,2872976
1981-04-07,0.16467228531837463,0.16561331337114357,0.16279042838626404,0.16279042838626404,1819963
1981-04-08,0.16467228531837463,0.16749535841149102,0.16373144537384257,0.16467228531837463,1876682
1981-04-09,0.16843648254871368,0.16843648254871368,0.16373153877436497,0.1646723792555987,3854474
1981-04-10,0.16843648254871368,0.17031835161952533,0.16749545395913576,0.16843648254871368,3062864
1981-04-13,0.1656133234500885,0.16749536860497405,0.1646722953400502,0.16749536860497405,2611573
1981-04-14,0.16843648254871368,0.1693773230299474,0.16373153877436497,0.1656134078451766,3911194
1981-04-15,0.17125925421714783,0.17125925421714783,0.1674953307362224,0.1684363586335052,1339078
1981-04-16,0.17031821608543396,0.17220026070171882,0.17031821608543396,0.17125924392617034,1918606
1981-04-20,0.17314115166664124,0.17314115166664124,0.17031826648252416,0.17031826648252416,6424123
1981-04-21,0.17596422135829926,0.17596422135829926,0.17125929109727678,0.1731411481236998,2300847
1981-04-22,0.1787872314453125,0.1825511470693785,0.175964333455456,0.175964333455456,3802686
1981-04-23,0.18349209427833557,0.18349209427833557,0.17972818009888006,0.17972818009888006,7487001
1981-04-24,0.18161022663116455,0.1834920840290337,0.1806691983454917,0.1834920840290337,4586898
1981-04-27,0.18008548021316528,0.18199122356073116,0.17817991613793396,0.18199122356073116,2340304
1981-04-28,0.1676986813545227,0.1772270507911695,0.1676986813545227,0.1772270507911695,3045602
1981-04-29,0.16674582660198212,0.16960444762348184,0.16484027346603838,0.16769870401065617,4488255
1981-04-30,0.16293446719646454,0.16579308731525555,0.1619816012932135,0.16579308731525555,2083833
1981-05-01,0.16293446719646454,0.1648402214120045,0.16007603755449534,0.16293446719646454,2821189
1981-05-04,0.1600761115550995,0.16198167617472944,0.1591232340068296,0.16198167617472944,2609107
1981-05-05,0.16198167204856873,0.16198167204856873,0.16007610747747925,0.16007610747747925,5632514
1981-05-06,0.16484035551548004,0.16579322219392192,0.1638874776325101,0.1638874776325101,2133154
1981-05-07,0.1696043759584427,0.1696043759584427,0.16484020381406392,0.16484020381406392,3309472
1981-05-08,0.17055733501911163,0.1715100220066882,0.16769871383022583,0.16960445755464199,3701577
1981-05-11,0.16388742625713348,0.17246292115260992,0.16388742625713348,0.17055735646100262,2337838
1981-05-12,0.16674582660198212,0.16674582660198212,0.16293451864869024,0.1638873960573643,1834759
1981-05-13,0.1676986813545227,0.16865155863446282,0.16484025119607953,0.1667458040745826,2959289
1981-05-14,0.17246286571025848,0.17246286571025848,0.16769868100195137,0.16769868100195137,2991348
1981-05-15,0.18008548021316528,0.18103835748920868,0.17436860871513674,0.17436860871513674,4510450
1981-05-18,0.17817988991737366,0.1810383308480065,0.17627414685025275,0.18008545371218643,2140552
1981-05-19,0.17817988991737366,0.17817988991737366,0.17627414685025275,0.17817988991737366,2863112
1981-05-20,0.1753212809562683,0.17817990134250786,0.1753212809562683,0.17817990134250786,2189874
1981-05-21,0.1753212809562683,0.1753212809562683,0.1734157282437882,0.1753212809562683,5445092
1981-05-22,0.1753212809562683,0.177227035350108,0.16865154394054857,0.1753212809562683,2281119
1981-05-26,0.17817988991737366,0.17817988991737366,0.17436858305543998,0.17532126971443268,2096163
1981-05-27,0.17627422511577606,0.17817996902904473,0.1743686604748951,0.17817996902904473,1600482
1981-05-28,0.1753212809562683,0.177227035350108,0.17246285104686834,0.17627415815318814,2369897
1981-05-29,0.1753212809562683,0.17627415815318814,0.17436859423618806,0.1753212809562683,1583220
1981-06-01,0.18199129402637482,0.18294417167136517,0.17722711868740273,0.17722711868740273,3287277
1981-06-02,0.17722706496715546,0.18294411621819182,0.17627418761099686,0.18199123886203322,3657188
1981-06-03,0.17913281917572021,0.17913281917572021,0.17532132072792211,0.1772270755540824,1928470
1981-06-04,0.17913281917572021,0.18008550611191754,0.16960444840772934,0.17913281917572021,1161521
1981-06-05,0.17913281917572021,0.18103838352499768,0.17627419814100226,0.17913281917572021,1590618
1981-06-08,0.17913281917572021,0.18103838352499768,0.17817994176264004,0.17913281917572021,1805166
1981-06-09,0.17722706496715546,0.17817993111879218,0.1753213102548383,0.17817993111879218,1531432
1981-06-10,0.1753212809562683,0.177227035350108,0.1734157282437882,0.177227035350108,1393332
1981-06-11,0.17817988991737366,0.17817988991737366,0.17341571712413917,0.17532126971443268,1778040
1981-06-12,0.17817988991737366,0.18008545371218643,0.17722702398607285,0.17817988991737366,2061638
1981-06-15,0.190566748380661,0.190566748380661,0.1819912547876018,0.1819912547876018,6517834
1981-06-16,0.18199129402637482,0.18770835821486254,0.1810384275859097,0.18770835821486254,2983950
1981-06-17,0.1838969737291336,0.18484966050561166,0.18008547592033838,0.18199121922247566,1930936
1981-06-18,0.18199129402637482,0.18484973648441672,0.17913286277285817,0.18389704931635553,1491975
1981-06-19,0.18008548021316528,0.18103835748920868,0.17913279341397734,0.18103835748920868,2332906
1981-06-22,0.17817988991737366,0.18008545371218643,0.17817988991737366,0.18008545371218643,1832293
1981-06-23,0.18580254912376404,0.18580254912376404,0.17722706736940752,0.17817993353396003,3474699
1981-06-24,0.18675543367862701,0.1877083110843654,0.18103838213012302,0.18580255627288866,4032031
1981-06-25,0.18199129402637482,0.18770835821486254,0.1810384275859097,0.18675548056987218,3824881
1981-06-26,0.1829441636800766,0.18389704128344375,0.18199128607670942,0.18199128607670942,1765709
1981-06-29,0.18103846907615662,0.18389709146173913,0.18103846907615662,0.18294421359836902,1889013
1981-06-30,0.18199129402637482,0.18389704931635553,0.18008554994091935,0.1810384275859097,1662134
1981-07-01,0.17913281917572021,0.18199124973355532,0.17913281917572021,0.18199124973355532,2209603
1981-07-02,0.17627422511577606,0.1800855336699257,0.1753213475568796,0.1791328465879412,6463581
1981-07-06,0.1686515361070633,0.17341572018901727,0.1686515361070633,0.17341572018901727,3183702
1981-07-07,0.1676986813545227,0.171509988792906,0.1667458040745826,0.16865155863446282,1876682
1981-07-08,0.16674582660198212,0.16769870401065617,0.16293451864869024,0.16769870401065617,3469766
1981-07-09,0.1686515361070633,0.1686515361070633,0.1667457818017416,0.1667457818017416,1595550
1981-07-10,0.1696043759584427,0.1696043759584427,0.166745756144831,0.16865151015691726,1008624
1981-07-13,0.1686515361070633,0.1705572792078655,0.16769865895440245,0.1696044020552047,1171385
1981-07-14,0.1686515361070633,0.1696044020552047,0.16769865895440245,0.1686515361070633,1467314
1981-07-15,0.1696043759584427,0.1696043759584427,0.166745756144831,0.16865151015691726,722560
1981-07-16,0.16579313576221466,0.16865157744397746,0.16579313576221466,0.16865157744397746,1711456
1981-07-17,0.1696043759584427,0.1696043759584427,0.16579306961558932,0.16579306961558932,1311951
1981-07-20,0.16674582660198212,0.16865158141933023,0.16007608810407245,0.16865158141933023,1967927
1981-07-21,0.1676986813545227,0.1676986813545227,0.16484025119607953,0.1667458040745826,1896411
1981-07-22,0.1676986813545227,0.16865155863446282,0.1657931172714987,0.1676986813545227,1200978
1981-07-23,0.17055733501911163,0.17341577693562749,0.1648402831182331,0.16769871383022583,2226865
1981-07-24,0.1715100258588791,0.17246290334475078,0.17055733884990476,0.17055733884990476,1425391
1981-07-27,0.1709306687116623,0.17286216575065735,0.1689991603167315,0.17286216575065735,1482111
1981-07-28,0.16803354024887085,0.16996485491567495,0.16803354024887085,0.16996485491567495,872990
1981-07-29,0.1661020815372467,0.16899913936361227,0.1661020815372467,0.16803357833676785,1353875
1981-07-30,0.16706784069538116,0.1689991445027485,0.16610208658828557,0.16610208658828557,1237969
1981-07-31,0.16706784069538116,0.1689991445027485,0.16610208658828557,0.16706784069538116,1168919
1981-08-03,0.1661020815372467,0.16899913936361227,0.16513632745951895,0.16706783561497443,1151657
1981-08-04,0.16706784069538116,0.1680335834465421,0.16513633248119,0.16610208658828557,1913674
1981-08-05,0.163205087184906,0.16706790059133186,0.16223933273157526,0.16706790059133186,1252766
1981-08-06,0.163205087184906,0.16610214613800112,0.16223933273157526,0.163205087184906,1731184
1981-08-07,0.16223928332328796,0.1632050374825083,0.16030778636078252,0.1632050374825083,969167
1981-08-10,0.16030779480934143,0.1612735376635232,0.15934223365013359,0.1612735376635232,1242901
1981-08-11,0.15934216976165771,0.16127347300068848,0.15934216976165771,0.16030773053372258,1538830
1981-08-12,0.16030779480934143,0.1632050460837585,0.16030779480934143,0.16030779480934143,2436481
1981-08-13,0.16223928332328796,0.1632050374825083,0.16030778636078252,0.16030778636078252,1738582
1981-08-14,0.16223928332328796,0.16223928332328796,0.16030778636078252,0.16223928332328796,1556093
1981-08-17,0.1612735390663147,0.1622392932848327,0.1612735390663147,0.1622392932848327,2032045
1981-08-18,0.15934216976165771,0.1622392268235857,0.15934216976165771,0.16127347300068848,2320576
1981-08-19,0.15934216976165771,0.16127347300068848,0.15934216976165771,0.15934216976165771,1657202
1981-08-20,0.15837642550468445,0.1603077402162978,0.15741067162345576,0.15934217938591314,2293449
1981-08-21,0.15837642550468445,0.15934217938591314,0.15741067162345576,0.15837642550468445,1447586
1981-08-24,0.15644493699073792,0.1583764449908422,0.15451363339743482,0.1583764449908422,3284811
1981-08-25,0.15644493699073792,0.15741069099079005,0.15354787939738268,0.15644493699073792,2397024
1981-08-26,0.15644493699073792,0.15644493699073792,0.15451363339743482,0.15644493699073792,1829827
1981-08-27,0.1525820940732956,0.15644490487369497,0.151616351627437,0.15644490487369497,1745981
1981-08-28,0.15451374650001526,0.15451374650001526,0.14968517737208945,0.1525822370860646,2177544
1981-08-31,0.1525820940732956,0.15644490487369497,0.151616351627437,0.1545136016768749,1062878
1981-09-01,0.15451374650001526,0.15451374650001526,0.1525822370860646,0.1525822370860646,2406888
1981-09-02,0.15644493699073792,0.15741069099079005,0.15354787939738268,0.15451363339743482,2022181
1981-09-03,0.15547914803028107,0.15741064409907046,0.15451358736873166,0.15644489038671075,1630075
1981-09-04,0.15547914803028107,0.15644489038671075,0.15258207994401227,0.15547914803028107,3398250
1981-09-08,0.15161633491516113,0.1554791452897729,0.150650581219824,0.1554791452897729,5265068
1981-09-09,0.1525820940732956,0.15354784787508524,0.15065059782564735,0.151616351627437,4956809
1981-09-10,0.15354780852794647,0.15354780852794647,0.1525820549736344,0.1525820549736344,1815031
1981-09-11,0.15451374650001526,0.15547930815598146,0.1525822370860646,0.15354799179303993,2532658
1981-09-14,0.15547914803028107,0.15547914803028107,0.15161633758758258,0.15451358736873166,2251526
1981-09-15,0.1525820940732956,0.1545136016768749,0.1525820940732956,0.1545136016768749,1612813
1981-09-16,0.15354780852794647,0.15354780852794647,0.15161631277525048,0.1525820549736344,1987656
1981-09-17,0.1525820940732956,0.1545136016768749,0.1525820940732956,0.15354784787508524,1625143
1981-09-18,0.1525820940732956,0.15354784787508524,0.151616351627437,0.1525820940732956,1960529
1981-09-21,0.15161633491516113,0.15354783094990557,0.15161633491516113,0.15258207725456843,1639939
1981-09-22,0.15065066516399384,0.15258216227498922,0.15065066516399384,0.1516164193974596,3215761
1981-09-23,0.1496850699186325,0.1516163848951534,0.14871931590493678,0.1506506308814577,3013543
1981-09-24,0.15065066516399384,0.15065066516399384,0.14871934974797676,0.14968510398144252,2320576
1981-09-25,0.14775356650352478,0.15065062400558266,0.14678781253390724,0.15065062400558266,2133154
1981-09-28,0.1525820940732956,0.1525820940732956,0.14485647247249686,0.14775354082703765,3028339
1981-09-29,0.15161633491516113,0.15354783094990557,0.14968502057529376,0.15258207725456843,1462382
1981-09-30,0.1525820940732956,0.1545136016768749,0.1487192832728962,0.151616351627437,1768175
1981-10-01,0.1525820940732956,0.15644490487369497,0.1525820940732956,0.1525820940732956,2189874
1981-10-02,0.15547914803028107,0.15547914803028107,0.14968502321367347,0.15258207994401227,2379762
1981-10-05,0.15065066516399384,0.15451367074192074,0.14968510398144252,0.15451367074192074,1901343
1981-10-06,0.14775356650352478,0.15354787455850222,0.14775356650352478,0.15065062400558266,858194
1981-10-07,0.14871938526630402,0.14871938526630402,0.14678788769401327,0.14775364215812806,1240435
1981-10-08,0.1496850699186325,0.1496850699186325,0.14582225827065376,0.14871931590493678,1200978
1981-10-09,0.1448565125465393,0.15065063950261456,0.1448565125465393,0.14968507848453405,2717614
1981-10-12,0.14389081299304962,0.1458223103543854,0.14389081299304962,0.1448565559957487,2337838
1981-10-13,0.14389081299304962,0.1458223103543854,0.14389081299304962,0.14389081299304962,1334146
1981-10-14,0.14389081299304962,0.1458223103543854,0.14292505863441293,0.14389081299304962,1765709
1981-10-15,0.14099359512329102,0.14292490876446445,0.14099359512329102,0.14292490876446445,1344010
1981-10-16,0.14099359512329102,0.1419591554185092,0.13906209978730624,0.14099359512329102,2081367
1981-10-19,0.13906213641166687,0.14002789001196964,0.13906213641166687,0.14002789001196964,2451278
1981-10-20,0.13809646666049957,0.13906222084718703,0.13713071247381214,0.13906222084718703,1844624
1981-10-21,0.13906213641166687,0.14099363225634368,0.13809638281136413,0.13809638281136413,2002452
1981-10-22,0.13906213641166687,0.14002789001196964,0.13713062921106137,0.13906213641166687,1758311
1981-10-23,0.13423362374305725,0.13809643520304335,0.13326786977636218,0.13809643520304335,2436481
1981-10-26,0.1277480125427246,0.13266141541814588,0.1277480125427246,0.13266141541814588,2818723
1981-10-27,0.1277480125427246,0.1277480125427246,0.12578257974873075,0.1277480125427246,3504291
1981-10-28,0.1257825493812561,0.12873070363820668,0.1257825493812561,0.12774798170073887,4362485
1981-10-29,0.124799944460392,0.12578246932985462,0.12381722314835486,0.12578246932985462,4261376
1981-10-30,0.1277480125427246,0.1287307347174494,0.12381733184202813,0.12480005401675291,4096149
1981-11-02,0.13266132771968842,0.13560928429685373,0.12971337114252313,0.12971337114252313,4732396
