quarter_end,municipal_decline,pred_prob,pred_decline,RET_mean,RET_std,RET_max,abs_RET_mean,abs_RET_max,abs_exceed_sum,upper_exceed_sum,lower_exceed_sum,abs_extreme_score_mean,upper_extreme_score_mean,lower_extreme_score_mean,log_volume_mean,log_volume_std,log_volume_max,rel_spread_mean,rel_spread_max,days_in_quarter,high_spread_ratio,low_volume_ratio,high_volume_ratio,abs_exceed_ratio,upper_exceed_ratio,lower_exceed_ratio,abs_mean_excess,abs_max_excess,abs_es_q,abs_xi,abs_sigma,abs_threshold,upper_mean_excess,upper_max_excess,upper_es_q,upper_xi,upper_sigma,upper_threshold,lower_mean_excess,lower_max_excess,lower_es_q,lower_xi,lower_sigma,lower_threshold
1995-12-31,0,0.054636262884774356,0,0.0021517619047619046,0.016474670318023292,0.039312,0.013082650793650794,0.039312,0,0,0,0.0,0.0,0.0,14.486720150208775,0.44105633688867923,15.858703096583248,0.004490459625884729,0.01904761904761905,63,0.015873015873015872,0.047619047619047616,0.0,0.0,0.0,0.0,0.003735599999999997,0.0065285999999999955,0.04340925756393462,-1.685183256442141,0.011001887408008157,0.032783400000000004,0.005661100000000001,0.0090766,0.044996304615753185,-1.6756514312256017,0.0152092177806623,0.0302354,0.004977000000000004,0.008898500000000007,0.0383561637436591,-1.6024056521198748,0.01425900669538872,0.023978499999999996
1996-03-31,0,0.059666439768027685,0,0.0003862698412698412,0.017752884132977223,0.055409,0.013785063492063493,0.055409,1,1,1,0.013359177762357448,0.0071703275163314045,0.010466619366802512,14.673040017749102,0.4359590877371421,16.018430110324633,0.004483959500716882,0.011947431302270013,63,0.0,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.010612149999999999,0.0245219,0.06894703898304076,-1.2325391738058096,0.030224202366148686,0.0308871,0.0,0.0,0.0,1.8117023755074262,0.0012276204676146918,0.026165799999999996,0.007116250000000002,0.019214500000000002,0.05236429895944486,0.060402708130550826,0.006695851203346464,0.026023499999999998
1996-06-30,0,0.0601120023693895,0,-6.436507936507947e-05,0.013073194547896393,0.053991,0.009609063492063492,0.053991,1,1,0,0.014188598666528324,0.007623019265405165,0.0,14.474516073003196,0.36151333925843143,15.520822491214476,0.004030103621295983,0.008849557522123894,63,0.0,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,0.0,0.013196000000000005,0.0331185,0.0775107145007449,0.731110572399454,0.006324202569433556,0.020872499999999995,0.0,0.0,0.0,2.479480809236171,0.0008594751736392712,0.017778399999999996,0.0037749999999999997,0.0073044999999999985,0.027310439815803486,-1.4486599495033197,0.010581736601146998,0.0156845
1996-09-30,0,0.07143352077981527,0,-0.00111553125,0.01610422619378514,0.042553,0.01256378125,0.042553,0,1,1,0.0,0.013199104019146401,0.014431141199916463,14.447046515174279,0.3667747436659006,15.225424028847238,0.004096104987790657,0.010282776349614395,64,0.0,0.078125,0.0,0.0,0.015625,0.015625,0.0067806500000000035,0.011864400000000004,0.04913396313476637,-1.245583755920463,0.01477810391374275,0.030688599999999996,0.011690200000000005,0.020944450000000003,0.053607232092946364,-1.1176934822702498,0.02340947525473514,0.021608549999999997,0.0038130000000000048,0.011366500000000005,0.07680563220780853,0.9656329857423689,0.0013209522871010784,0.027002499999999995
1996-12-31,0,0.04807774455070732,0,0.0025617812500000003,0.014796902855331553,0.045767,0.01085603125,0.045767,0,2,1,0.0,0.023126620816029335,0.014485236734156276,14.467822680024378,0.4662654446722948,15.483368687829236,0.004500081946412675,0.00997506234413965,64,0.0,0.09375,0.0,0.0,0.03125,0.015625,0.00661650000000003,0.011577000000000032,0.05490390787641644,-3.74449300012398,0.04334999546243544,0.03418999999999997,0.008879300000000007,0.015891050000000007,0.05640342392439903,-2.024201869241959,0.03216669311421745,0.029875949999999995,0.008173850000000002,0.02036185,0.04932071510871121,-1.180271538747427,0.0240325120312443,0.017936149999999998
1997-03-31,0,0.12253986173018384,0,0.00014680327868852453,0.015340553908751876,0.049327,0.012248540983606556,0.049327,0,1,0,0.0,0.009749202944017116,0.0,14.87870883167641,0.38201799009064963,15.784453545734511,0.004854391259414661,0.013958125623130608,61,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.010042666666666668,0.021127000000000003,0.06182805328473011,-1.449238407953575,0.030618059844835187,0.0282,0.012633,0.025569,0.06590501998862372,-1.8438501662385547,0.047145404900553606,0.023758,0.006461999999999999,0.014018,0.04369979406843838,-2.4415151690171637,0.034225159639282604,0.019737
1997-06-30,0,0.06419717089777985,0,0.0003312656250000002,0.013466067107400803,0.039171,0.010203484375,0.039171,0,0,0,0.0,0.0,0.0,14.42652330053616,0.3249277975752841,15.119265618347416,0.0055155616149289745,0.011534025374855825,64,0.0,0.015625,0.0,0.0,0.0,0.0,0.006092850000000005,0.011704100000000002,0.04663038965599583,-1.7573377336648024,0.02056805656858622,0.027466899999999995,0.0074160000000000415,0.013120750000000039,0.047159914204206135,-1.5567361314939046,0.02042554559729871,0.02605024999999996,0.00502925,0.01014325,0.033553033012714596,-1.4660138357286712,0.014870144839254846,0.01737975
1997-09-30,0,0.13981675829858425,0,0.00313009375,0.016911262896453835,0.041414,0.0136791875,0.041414,0,2,0,0.0,0.02952578619599532,0.0,14.77068953399678,0.30211809486544805,15.369414830016517,0.0046480749767137215,0.011299435028248588,64,0.0,0.0,0.0,0.0,0.03125,0.0,0.004293450000000008,0.008333950000000007,0.04738239778240758,-2.523046305222552,0.021026941755409506,0.03308004999999999,0.004293450000000008,0.008333950000000007,0.04738239778240758,-2.523046305222552,0.021026941755409506,0.03308004999999999,0.004214050000000003,0.006506550000000003,0.03254082100368008,-1.8691920465623744,0.012161991510560424,0.021795449999999997
1997-12-31,0,0.04937494532898041,0,-0.00029931250000000015,0.01842281397587465,0.045764,0.01446184375,0.059688,1,2,1,0.011079318179478527,0.022703616302427152,0.005744017236959223,14.600908888863268,0.3895896846999225,15.360751437613684,0.005983954838011987,0.0343980343980344,64,0.03125,0.015625,0.0,0.015625,0.03125,0.015625,0.014498300000000009,0.02880805000000001,0.07757250264134816,-1.6372431092343818,0.04716578135297955,0.03087994999999999,0.011742650000000007,0.021974150000000008,0.058597816980465664,-1.4040863667699808,0.030853604436358584,0.02378984999999999,0.0,0.0,0.0,1.4409875026617178,0.0016190459342949794,0.0276626
1998-03-31,0,0.09077399697072491,0,0.0020678524590163933,0.017638749706102623,0.044229,0.013413590163934426,0.044229,0,1,0,0.0,0.012631408007988893,0.0,14.767704592771734,0.28198034730868143,15.502446774590265,0.007948246041611007,0.017375400091449476,61,0.09836065573770492,0.0,0.0,0.0,0.01639344262295082,0.0,0.0037256666666666666,0.007845999999999999,0.04926105922685464,-1.7882605330139634,0.014030692142027556,0.036383,0.006341666666666662,0.011240999999999994,0.05155485439369475,-1.871157583998063,0.021033682401722216,0.032988,0.013478333333333333,0.015836999999999997,0.04589409857424138,-1.3208131260834255,0.02091771747778321,0.021044
1998-06-30,0,0.053977715739818216,0,1.9634920634920558e-05,0.016450707910350363,0.039126,0.012938619047619048,0.039126,0,0,0,0.0,0.0,0.0,14.726925350151648,0.2839375619849769,15.472290348212006,0.010758618980881481,0.017781937295273748,63,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.003728900000000002,0.007789400000000002,0.04387369285550384,-1.5608645507160575,0.012158198331347663,0.0313366,0.005050200000000002,0.010216700000000002,0.04563299245391493,-1.7540445905990345,0.01792054736877316,0.0289093,0.0050769000000000005,0.011262400000000002,0.04003034381344815,-1.3630439002751498,0.015351145622458852,0.0222716
1998-09-30,0,0.02185199140922783,0,-0.002697703125,0.02300479068649645,0.053156,0.018320671875,0.053879,2,3,3,0.028518533471050912,0.030205414043137594,0.02496388906904972,14.735141580354702,0.3171794863674497,15.392652938726716,0.012510436534519115,0.020731042007637753,64,0.40625,0.0,0.0,0.03125,0.046875,0.046875,0.002767450000000003,0.005570700000000005,0.05731994992414569,-1.61565902175888,0.009000351712512202,0.0483083,0.011645150000000016,0.020294150000000018,0.06494474303487577,-1.386029273286343,0.028128285976464065,0.032861849999999984,0.011355900000000021,0.018549900000000022,0.06535014919107623,-1.6205047332101539,0.030060200750575073,0.03532909999999998
1998-12-31,0,0.016778775992413345,0,0.00453471875,0.023050694683240256,0.074251,0.01824615625,0.074251,1,4,2,0.0067738098612532705,0.035416722126015564,0.01996638782097575,14.517055889471637,0.44123166135810954,15.421262084017735,0.010444889797804119,0.02332719459791283,64,0.265625,0.046875,0.0,0.015625,0.0625,0.03125,0.008797000000000006,0.027910000000000004,0.09864278086972815,0.8661354438982583,0.003265194918657113,0.04634099999999999,0.012922450000000028,0.033198450000000025,0.08737977024262127,-0.2230651584681786,0.016057341457283894,0.04105254999999997,0.014487100000000006,0.023909350000000003,0.06005176652962934,-1.3057194214518786,0.031218902649290482,0.022602649999999995
1999-03-31,0,0.013171370014616315,0,0.003573344262295082,0.023364400348168755,0.074941,0.017136491803278687,0.074941,4,5,1,0.051683632272025055,0.04619357713822391,0.00809934195858563,14.801104038060068,0.3664980273251862,15.865561908186969,0.011719344684093993,0.04472843450479233,61,0.06557377049180328,0.0,0.0,0.06557377049180328,0.08196721311475409,0.01639344262295082,0.009432666666666666,0.023001999999999995,0.08460779338078277,0.21809336839908988,0.007558529850749834,0.051939,0.015307666666666664,0.028876999999999993,0.09372035107964252,-1.8597746096898051,0.0537047114040125,0.046064,0.014891000000000001,0.025384,0.07007501189987374,-2.502213255504349,0.0635161812777224,0.026555
1999-06-30,0,0.08055904867723479,0,-0.0012329523809523808,0.023543326586439744,0.052632,0.019009142857142856,0.052632,1,4,3,0.01505850969772381,0.05015779244709443,0.02676347532950826,14.770631827898269,0.34538473239456924,15.778825503833444,0.005717924033122792,0.025660377358490565,63,0.015873015873015872,0.0,0.0,0.015873015873015872,0.06349206349206349,0.047619047619047616,0.0019851499999999998,0.004788899999999999,0.05595927820675474,0.704851361846784,0.0009820416314805373,0.0478431,0.005906500000000016,0.013767000000000015,0.06079872898331228,-1.4582738869202945,0.02007605660123172,0.03886499999999998,0.010202000000000003,0.01532,0.0633541366718533,-4.818760068637488,0.07382340425152634,0.035346999999999996
1999-09-30,0,0.03995402164770427,0,-0.0004111874999999999,0.02035032634259215,0.059856,0.01594790625,0.059856,1,2,2,0.011008257404197997,0.017669146592330882,0.024917782118832964,14.45790074936265,0.29467158076235017,15.226936703517147,0.007946332406223316,0.03110704483074108,64,0.015625,0.03125,0.0,0.015625,0.03125,0.03125,0.007936149999999996,0.020937399999999995,0.06780141142912904,-0.057002052720829116,0.008398316190300941,0.038918600000000005,0.009709200000000074,0.024420450000000073,0.07015295691113722,-0.42942758866554664,0.014718754288079916,0.03543554999999993,0.007321100000000009,0.015325350000000008,0.05429161768283566,-2.051805439254053,0.03144463648847212,0.02866264999999999
1999-12-31,0,0.037225308714322385,0,0.00256840625,0.020297572573389752,0.05026,0.0155709375,0.050654,0,3,2,0.0,0.03381816618952969,0.01893162417507121,14.605396707049405,0.4205520656565847,15.472309232506882,0.008597907505565088,0.06896551724137931,64,0.03125,0.03125,0.0,0.0,0.046875,0.03125,0.004165250000000016,0.006884250000000015,0.05476753903204247,-1.484651080395734,0.010220709200214357,0.04376974999999998,0.007182350000000037,0.013501350000000037,0.0582459317746834,-1.4479285973322422,0.019548990767591725,0.03675864999999996,0.009726100000000003,0.0215766,0.06347935436493707,-1.4655461519158735,0.03162150310142804,0.029077399999999996
2000-03-31,0,0.0249031777726083,0,0.002556079365079365,0.028084725575566693,0.076923,0.02146036507936508,0.076923,5,7,5,0.051554487152672086,0.04947228460953989,0.05972212544611358,15.123495055327552,0.3682963108918624,16.281692998753996,0.009946791299422398,0.030719482619240096,63,0.2222222222222222,0.0,0.0,0.07936507936507936,0.1111111111111111,0.07936507936507936,0.0076384500000000015,0.019067200000000006,0.08925699568062392,-1.8318166352282608,0.03492761414722431,0.0578558,0.0076384500000000015,0.019067200000000006,0.08925699568062392,-1.8318166352282608,0.03492761414722431,0.0578558,0.003922250000000006,0.006755000000000004,0.051087934146632326,-1.786640466312206,0.01206875634993896,0.040001999999999996
2000-06-30,0,0.03815184517552619,0,-0.005122174603174603,0.028271832042112328,0.04173,0.021998492063492064,0.109993,3,2,7,0.024017160070312127,0.029254448127292308,0.06471181430007034,15.654644827373803,0.6543571731812978,17.329601798267163,0.009578368662024814,0.025801695539992626,63,0.15873015873015872,0.0,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.1111111111111111,0.021428600000000013,0.060144100000000006,0.13240611589567783,0.301571161632906,0.015653966499205318,0.04984889999999999,0.0043196500000000065,0.00872040000000001,0.048068713514768054,-2.6614390911953745,0.023208813450860174,0.03300959999999999,0.021462500000000016,0.06017800000000001,0.1323827902321944,0.2939330982617765,0.015808689819814224,0.049814999999999984
