quarter_end,municipal_decline,pred_prob,pred_decline,RET_mean,RET_std,RET_max,abs_RET_mean,abs_RET_max,abs_exceed_sum,upper_exceed_sum,lower_exceed_sum,abs_extreme_score_mean,upper_extreme_score_mean,lower_extreme_score_mean,log_volume_mean,log_volume_std,log_volume_max,rel_spread_mean,rel_spread_max,days_in_quarter,high_spread_ratio,low_volume_ratio,high_volume_ratio,abs_exceed_ratio,upper_exceed_ratio,lower_exceed_ratio,abs_mean_excess,abs_max_excess,abs_es_q,abs_xi,abs_sigma,abs_threshold,upper_mean_excess,upper_max_excess,upper_es_q,upper_xi,upper_sigma,upper_threshold,lower_mean_excess,lower_max_excess,lower_es_q,lower_xi,lower_sigma,lower_threshold
1996-03-31,0,0.20289885553699502,0,0.003097984126984127,0.016634024134859815,0.042308,0.013345634920634921,0.042308,0,2,0,0.0,0.027482513967471523,0.0,15.077684253253231,0.31169444943860325,15.569637731835286,0.0062851566894894986,0.013303769401330377,63,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.003735600000000002,0.007644100000000001,0.04697548476278522,-1.5680510885083638,0.011986339325666787,0.0346639,0.004951250000000011,0.009072500000000011,0.04850740887250125,-2.1577487790644136,0.01957617579806192,0.03323549999999999,0.003762900000000003,0.010809900000000004,0.03868361968938772,0.31111838895122357,0.0027104871504896482,0.023939099999999998
1996-06-30,0,0.047595139455936276,0,-0.0006971428571428571,0.014235609742379399,0.035336,0.011395111111111111,0.035336,0,0,0,0.0,0.0,0.0,14.80527431182994,0.5742441754136435,15.850974219091636,0.006013982526496333,0.011214953271028037,63,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0037506000000000032,0.008069600000000003,0.03994628257585369,-1.332714524453162,0.01075447312652724,0.027266399999999996,0.006235850000000001,0.0171736,0.04367929954475502,0.5979282855051551,0.0033546047525037097,0.0181624,0.004637250000000003,0.007154000000000004,0.035716625537663096,-2.490821287897901,0.017819335493621597,0.023457999999999996
1996-09-30,0,0.03680006446027014,0,-0.0002411562499999999,0.016075789209409195,0.057377,0.01138496875,0.057377,1,2,2,0.009980043610986733,0.018679268680921,0.021788499209501738,14.620257360198828,0.45270394054432095,15.838183448072273,0.006325548237947331,0.011976047904191617,64,0.0,0.0,0.0,0.015625,0.03125,0.03125,0.01102445000000005,0.022188700000000047,0.07054305145011752,-1.4592224641498341,0.032378249490281494,0.03518829999999995,0.014211300000000024,0.033584300000000025,0.07502152570164909,-1.106949532119443,0.037176125171559035,0.023792699999999976,0.012031750000000004,0.028520750000000004,0.06482140340664119,-1.3365508902981222,0.03811943380447018,0.019986249999999997
1996-12-31,0,0.1442942403357311,0,0.000772859375,0.013289356723437286,0.032787,0.009832828125,0.032787,0,0,0,0.0,0.0,0.0,14.66970172031588,0.3343059978643139,15.406683068964858,0.0064830999918758896,0.011881188118811881,64,0.0,0.015625,0.0,0.0,0.0,0.0,0.003112200000000006,0.0055972000000000036,0.03627075513783915,-1.6483775849620501,0.009226299018549594,0.027189799999999993,0.007658150000000001,0.012650149999999999,0.04098713442996674,-1.842720390730106,0.02331068935079445,0.020136849999999998,0.00309900000000002,0.0073022500000000205,0.034113063999566574,-1.161589089251772,0.008482213926988776,0.02288674999999998
1997-03-31,0,0.16265615530798666,0,-0.00018624590163934443,0.012044957326139622,0.022388,0.009635721311475411,0.033962,0,0,0,0.0,0.0,0.0,14.761812969089217,0.32858759933388143,15.604700395180727,0.0064697608853938665,0.012024048096192385,61,0.0,0.0,0.0,0.0,0.0,0.0,0.005715666666666665,0.011573999999999997,0.04063893863451356,-1.3634582326395495,0.015780665584570145,0.022388,0.0018220000000000018,0.0038010000000000023,0.024920184191589766,-1.9957066855609746,0.007585681111817269,0.018587,0.009584666666666667,0.015442999999999998,0.044959502568868215,-2.473851968027874,0.038203695942254465,0.018519
1997-06-30,0,0.07535172579279063,0,0.003306484375,0.01567788125464256,0.048872,0.013109765625,0.048872,0,1,0,0.0,0.008996232947059275,0.0,14.793220395381814,0.40566555821310557,15.840377242604152,0.005637996547824636,0.013333333333333334,64,0.0,0.0,0.0,0.0,0.015625,0.0,0.007452400000000005,0.020910900000000003,0.05664593502022354,0.2932429250877264,0.0054942835754512725,0.027961099999999996,0.006756800000000011,0.02182530000000001,0.10693544233191053,0.9622750671389146,0.0021904394636548244,0.02704669999999999,0.005261750000000025,0.013586750000000026,0.03907615272052256,-0.12432980249843675,0.005950125023056691,0.020197249999999976
1997-09-30,0,0.16161865273581555,0,0.00298359375,0.016663264219099323,0.037398,0.01351134375,0.037398,0,0,0,0.0,0.0,0.0,14.763557024577242,0.3069356653701119,15.59377977487044,0.0065223000904970916,0.015337423312883436,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727000000000116,0.004723200000000011,0.040225790835743985,-1.4919157768522942,0.007046616597228773,0.03267479999999999,0.0036312000000000063,0.006803200000000006,0.04180945445660213,-1.8444497445722856,0.012548160502274185,0.030594799999999995,0.008416900000000001,0.0172044,0.04464196006710937,-1.1056883278393106,0.019022704267478638,0.0184036
1997-12-31,0,0.029095945132395714,0,0.0014958437499999998,0.02039496746999569,0.060086,0.0153411875,0.060086,2,2,3,0.021634877738186457,0.017939635843030988,0.02819025774506686,14.74317024377987,0.43601651306455264,15.794966142912617,0.007627845963937264,0.02482758620689655,64,0.015625,0.015625,0.0,0.03125,0.03125,0.046875,0.007592800000000021,0.01816255000000002,0.07153308691573455,-1.7045863810279014,0.03095963537473835,0.04192344999999998,0.0,0.0,0.0,1.9924484435063223,0.001209951839265349,0.03100045,0.009539400000000005,0.020601900000000006,0.06465980267139726,-1.443271133756455,0.029734127570537124,0.031888099999999996
1998-03-31,0,0.1250300584330794,0,0.00503972131147541,0.017987562814466323,0.041436,0.015026409836065574,0.043767,0,1,1,0.0,0.014158313748680172,0.009585139672780806,14.854724081718734,0.3556548599061936,15.729930187355597,0.0072838213289440545,0.015424164524421594,61,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.005231999999999998,0.008129999999999998,0.04910444953877266,-1.9113171320910776,0.015539008283900459,0.035637,0.0038730000000000036,0.007150000000000004,0.045878446375600956,-1.6407602551498748,0.011731435824321613,0.034286,0.009460333333333333,0.019406,0.05486439849936185,-1.3356517939281987,0.025919658712970625,0.024361
1998-06-30,0,0.02191709525088923,0,0.0055621111111111106,0.021296308370921724,0.078014,0.016099222222222223,0.078014,3,4,0,0.0292310945078795,0.03050885796565508,0.0,15.04077984213509,0.4547436354571027,16.31695478835774,0.005804207727034444,0.01634877384196185,63,0.0,0.0,0.0,0.047619047619047616,0.06349206349206349,0.0,0.015015350000000007,0.03634660000000001,0.09942947620340745,-1.434284283966265,0.052131357155608266,0.04166739999999999,0.015015350000000007,0.03634660000000001,0.09942947620340745,-1.434284283966265,0.052131357155608266,0.04166739999999999,0.006881600000000006,0.010697600000000005,0.04138106547053836,-1.9065343401532377,0.02039534175722329,0.023666399999999994
1998-09-30,0,0.00639764386855901,0,-0.0029878593749999996,0.030087769075889254,0.069264,0.024524734375,0.069264,8,6,9,0.07717787003567997,0.046342319901325424,0.06503633523262414,14.792476771229163,0.3150005101077454,15.636812971702962,0.0066983029986473494,0.04299674267100977,64,0.03125,0.0,0.0,0.125,0.09375,0.140625,0.0040113500000000125,0.009465600000000018,0.07509372331851068,-1.6033886265148727,0.01517703538313921,0.05979839999999999,0.008596700000000033,0.01929395000000004,0.08247651918146288,-2.172600425082372,0.041918043971518125,0.04997004999999997,0.006590900000000033,0.011206900000000034,0.07098671880545414,-1.5239735742690073,0.017079019449475392,0.053013099999999966
1998-12-31,0,0.00219666395826584,0,0.00398853125,0.027498605629278066,0.075988,0.020151625,0.078261,6,7,3,0.04574012085783248,0.059039504341509466,0.013355534018781161,14.707525661986127,0.377008628205025,15.686974523832808,0.022432638466658793,0.04822695035460993,64,0.5,0.0,0.0,0.09375,0.109375,0.046875,0.009496100000000025,0.017872350000000023,0.08947702896594632,-1.6850192333821015,0.03011525349573664,0.060388649999999974,0.008934400000000058,0.02200040000000006,0.08847491381528497,-1.3125486885498558,0.02887659616757233,0.05398759999999994,0.020626500000000013,0.04393950000000001,0.10281290400539475,-1.2663717570877004,0.05564374182055504,0.034321499999999984
1999-03-31,0,0.016874421020002986,0,-0.00018613114754098377,0.022904992516534762,0.051567,0.0190547868852459,0.051567,1,1,5,0.014238293220910315,0.008240386801079268,0.06265802685588166,14.848759336374524,0.35050943528449474,15.851143879955128,0.02633086704506332,0.042283298097251586,61,0.5573770491803278,0.0,0.0,0.01639344262295082,0.01639344262295082,0.08196721311475409,0.0047793333333333325,0.011483,0.05635155495805777,0.04809721194402975,0.004554431204182203,0.040084,0.006502333333333332,0.015297999999999999,0.05987708912421388,-1.1892093748661345,0.018192525016702127,0.036269,0.0025336666666666654,0.003941,0.04498080784254282,-1.8085960850449303,0.007127677171162071,0.038502
1999-06-30,0,0.0863962044257932,0,0.0002656349206349206,0.021391066424653122,0.053676,0.015649952380952382,0.053676,2,3,4,0.025397696913100242,0.03232416206475393,0.04353817219345475,14.900981176104503,0.3478200831653166,15.834007246871716,0.016945243996272456,0.038695411829740185,63,0.2222222222222222,0.0,0.0,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.0,0.0,0.0,3.47980259527893,0.00011863299479625636,0.0430017,0.006659350000000005,0.015934100000000007,0.06304919643598123,-1.4286441409359507,0.022764158606087544,0.037741899999999995,0.006302800000000004,0.016101300000000006,0.05884050668367527,-0.16600857276177938,0.0074292314145743416,0.036367699999999996
