quarter_end,RET_mean,RET_std,abs_RET_mean,abs_RET_max,abs_exceed_sum,upper_exceed_sum,lower_exceed_sum,abs_extreme_score_mean,upper_extreme_score_mean,lower_extreme_score_mean,days_in_quarter,abs_exceed_ratio,upper_exceed_ratio,lower_exceed_ratio,abs_mean_excess,abs_max_excess,abs_es_q,upper_mean_excess,upper_max_excess,upper_es_q,lower_mean_excess,lower_max_excess,lower_es_q,municipal_decline,pred_prob
2009-09-30,0.0031686875,0.031335120283328015,0.0236134375,0.094044,7,7,6,0.05558573503741697,0.04116192212209132,0.05861636091549074,64,0.109375,0.109375,0.09375,0.018591771428571435,0.04493820000000001,0.165028275707984,0.02623865714285717,0.055084800000000024,0.15664382614111674,0.0086341,0.0228726,0.13299501017398394,0,0.00010297765637386604
2009-12-31,0.005412453125,0.02437531545936995,0.018163546875,0.082857,4,5,2,0.03448488988054091,0.03563632497554971,0.016981668820147667,64,0.0625,0.078125,0.03125,0.015654950000000008,0.03375120000000001,0.165028275707984,0.02057780000000002,0.04389780000000002,0.15664382614111674,0.009911099999999999,0.0146016,0.13299501017398394,0,0.005233952954935391
2010-03-31,0.004118459016393443,0.027150832674507897,0.021614098360655736,0.066148,7,5,4,0.08478504953093387,0.03952178107578593,0.022819235140450367,61,0.11475409836065574,0.08196721311475409,0.06557377049180328,0.006347200000000009,0.017042200000000007,0.165028275707984,0.014958200000000022,0.02718880000000002,0.15664382614111674,0.017195099999999998,0.0231586,0.13299501017398394,0,0.0008932273100369134
2010-06-30,-0.003122698412698413,0.02755130801627353,0.022215555555555558,0.064935,5,4,7,0.05237796874855182,0.03895583536309204,0.0566142293854622,63,0.07936507936507936,0.06349206349206349,0.1111111111111111,0.00839400000000001,0.015829200000000015,0.165028275707984,0.009705550000000021,0.016644800000000022,0.15664382614111674,0.013265457142857142,0.029059600000000005,0.13299501017398394,0,0.0006397799400575316
2010-09-30,0.00327315625,0.02194612945389105,0.01706490625,0.052109,2,6,2,0.027623019774720606,0.05734349728049998,0.021201208986238153,64,0.03125,0.09375,0.03125,0.002173700000000011,0.0030032000000000114,0.165028275707984,0.009085133333333356,0.013149800000000024,0.15664382614111674,0.0057841,0.0079696,0.13299501017398394,0,0.003805890458883285
2010-12-31,0.0051133125,0.018228517080344543,0.01395084375,0.051975,1,4,1,0.013266240363238124,0.04100356166552068,0.011415361517501403,64,0.015625,0.0625,0.015625,0.0028692000000000092,0.0028692000000000092,0.165028275707984,0.007796800000000022,0.013015800000000022,0.15664382614111674,0.004470599999999998,0.004470599999999998,0.13299501017398394,0,0.060810223347566375
2011-03-31,-0.0015830967741935484,0.025380306995204164,0.016208419354838712,0.134114,2,1,2,0.015356956726500086,0.008333270753148086,0.010356268322930512,62,0.03225806451612903,0.016129032258064516,0.03225806451612903,0.043457700000000016,0.08500820000000002,0.165028275707984,0.012053800000000024,0.012053800000000024,0.15664382614111674,0.052572100000000004,0.09823860000000001,0.13299501017398394,0,0.3490724053240718
2011-06-30,-0.0011281587301587301,0.014967715186690395,0.011427492063492063,0.046247,0,0,1,0.0,0.0,0.00796285188502247,63,0.0,0.0,0.015873015873015872,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.010371600000000002,0.010371600000000002,0.13299501017398394,0,0.7617613233852718
2011-09-30,-0.005092046875000001,0.029803732697102018,0.022443328125,0.098691,6,3,10,0.0465091107471,0.017541413231966393,0.08179186705591167,64,0.09375,0.046875,0.15625,0.020566200000000007,0.04958520000000001,0.165028275707984,0.027896133333333354,0.05973180000000002,0.15664382614111674,0.014981199999999997,0.04807259999999999,0.13299501017398394,0,0.0005502094295793451
2011-12-31,0.0020579365079365078,0.027185011031266797,0.021410349206349204,0.075774,3,6,4,0.026978252381667903,0.050930454934955634,0.035913939220781885,63,0.047619047619047616,0.09523809523809523,0.06349206349206349,0.013629200000000006,0.026668200000000003,0.165028275707984,0.014654300000000021,0.036814800000000016,0.15664382614111674,0.009737099999999999,0.015494599999999997,0.13299501017398394,0,0.0006825268878566531
2012-03-31,0.002583145161290323,0.016192352809371865,0.012894725806451613,0.04323,0,1,1,0.0,0.01257473497341384,0.010957319336672426,62,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,0.165028275707984,0.004270800000000019,0.004270800000000019,0.15664382614111674,0.005563599999999995,0.005563599999999995,0.13299501017398394,0,0.48609945771139185
2012-06-30,-0.003955682539682539,0.01683794707127365,0.013238412698412699,0.049554,1,0,2,0.015462636336306741,0.0,0.01717865184543246,63,0.015873015873015872,0.0,0.031746031746031744,0.0004482000000000097,0.0004482000000000097,0.165028275707984,0.0,0.0,0.15664382614111674,0.0097351,0.013678599999999999,0.13299501017398394,0,0.4270371601181226
2012-09-30,0.0005975396825396826,0.011872417392271177,0.009293634920634921,0.03605,0,0,0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.0,0.0,0.13299501017398394,0,0.8056243438930782
2012-12-31,0.004630532258064516,0.017715331957132537,0.012557725806451613,0.082046,1,2,0,0.003690574743625984,0.013408574145839883,0.0,62,0.016129032258064516,0.03225806451612903,0.0,0.0329402,0.0329402,0.165028275707984,0.02482930000000002,0.043086800000000015,0.15664382614111674,0.0,0.0,0.13299501017398394,0,0.11027653925832102
2013-03-31,0.0004765333333333332,0.014279115391185909,0.010313233333333333,0.046444,0,0,1,0.0,0.0,0.008262187030572368,60,0.0,0.0,0.016666666666666666,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.010568599999999997,0.010568599999999997,0.13299501017398394,0,0.8483376339867178
2013-06-30,0.0028097968750000002,0.01751847477250548,0.014396265625,0.042868,0,0,1,0.0,0.0,0.0096736085364908,64,0.0,0.0,0.015625,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.006992600000000002,0.006992600000000002,0.13299501017398394,0,0.6369577349817379
2013-09-30,0.001550984375,0.014540177116770397,0.011595515625,0.034884,0,0,0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.0,0.0,0.13299501017398394,1,0.682529167435639
2013-12-31,-0.0012114531249999999,0.0135626601032811,0.009734328125,0.062874,1,0,1,0.007671943889822144,0.0,0.0032352304419881795,64,0.015625,0.0,0.015625,0.013768200000000008,0.013768200000000008,0.165028275707984,0.0,0.0,0.15664382614111674,0.026998599999999998,0.026998599999999998,0.13299501017398394,1,0.9126965386271622
2014-03-31,0.000379672131147541,0.01158405643362363,0.009075901639344262,0.036519,0,0,1,0.0,0.0,0.01564173319642625,61,0.0,0.0,0.01639344262295082,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.0006436000000000011,0.0006436000000000011,0.13299501017398394,1,0.8213664865440709
2014-06-30,0.0017792539682539683,0.01184710956305275,0.008896238095238096,0.046154,0,1,0,0.0,0.010540372157905204,0.0,63,0.0,0.015873015873015872,0.0,0.0,0.0,0.165028275707984,0.007194800000000022,0.007194800000000022,0.15664382614111674,0.0,0.0,0.13299501017398394,1,0.6885228789842389
2014-09-30,-0.002194640625,0.013067456690605984,0.008270828124999999,0.074709,1,0,1,0.004676446511075034,0.0,0.001927618498445416,64,0.015625,0.0,0.015625,0.025603200000000007,0.025603200000000007,0.165028275707984,0.0,0.0,0.15664382614111674,0.038833599999999996,0.038833599999999996,0.13299501017398394,1,0.9616117690604663
2014-12-31,0.000993390625,0.015604889919018096,0.011732828125,0.047365,0,0,2,0.0,0.0,0.01688873575855785,64,0.0,0.0,0.03125,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.009335099999999995,0.011489599999999996,0.13299501017398394,1,0.7778991394017456
2015-03-31,0.0009290163934426228,0.014002962480003774,0.010507147540983607,0.039062,0,0,1,0.0,0.0,0.013070027661512306,61,0.0,0.0,0.01639344262295082,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.0031865999999999978,0.0031865999999999978,0.13299501017398394,1,0.7713623696178206
2015-06-30,-0.00126436,0.008171009886992753,0.00700692,0.015843,0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.165028275707984,0.0,0.0,0.15664382614111674,0.0,0.0,0.13299501017398394,1,0.8803131944068567
